"plot","subplot","species","date","year","block","div","species_name","ag_biomass"
83,"d","or","12-16.08.2019",2019,2,8,"Origanum vulgare","23.230550776520101"
83,"d","ru","12-16.08.2019",2019,2,8,"Rumex acetosa","23.569812125998101"
83,"d","tr","12-16.08.2019",2019,2,8,"Tragopogon pratensis","50.967736258079597"
84,"a","ar","12-16.08.2019",2019,2,4,"Arrhenaterum elatius","97.949642130250894"
84,"a","ho","12-16.08.2019",2019,2,4,"Holcus lanatus","267.77563921960001"
84,"a","or","12-16.08.2019",2019,2,4,"Origanum vulgare","11.717451435430901"
84,"a","tr","12-16.08.2019",2019,2,4,"Tragopogon pratensis","27.136467214717801"
84,"b","ar","12-16.08.2019",2019,2,4,"Arrhenaterum elatius","160.561542904041"
84,"b","ho","12-16.08.2019",2019,2,4,"Holcus lanatus","268.92367275313802"
84,"b","or","12-16.08.2019",2019,2,4,"Origanum vulgare","18.96221012661"
84,"b","tr","12-16.08.2019",2019,2,4,"Tragopogon pratensis","47.981374216210902"
84,"c","ar","12-16.08.2019",2019,2,4,"Arrhenaterum elatius","83.787601070745694"
84,"c","ho","12-16.08.2019",2019,2,4,"Holcus lanatus","225.68268258945599"
84,"c","or","12-16.08.2019",2019,2,4,"Origanum vulgare","8.9048103765559805"
84,"c","tr","12-16.08.2019",2019,2,4,"Tragopogon pratensis","9.0081059632418992"
84,"d","ar","12-16.08.2019",2019,2,4,"Arrhenaterum elatius","65.110997152849805"
84,"d","ho","12-16.08.2019",2019,2,4,"Holcus lanatus","471.89257126110999"
84,"d","or","12-16.08.2019",2019,2,4,"Origanum vulgare","8.0761283934243906"
84,"d","tr","12-16.08.2019",2019,2,4,"Tragopogon pratensis","13.8795031926158"
85,"a","or","12-16.08.2019",2019,2,1,"Origanum vulgare","280.88080000000002"
85,"b","or","12-16.08.2019",2019,2,1,"Origanum vulgare","492.37279999999998"
85,"d","or","12-16.08.2019",2019,2,1,"Origanum vulgare","349.43119999999999"
86,"a","ar","12-16.08.2019",2019,2,8,"Arrhenaterum elatius","57.202198634835497"
86,"a","ca","12-16.08.2019",2019,2,8,"Cardamine pratensis","NA"
86,"a","fe","12-16.08.2019",2019,2,8,"Festuca rubra","147.85120619417901"
86,"a","ho","12-16.08.2019",2019,2,8,"Holcus lanatus","125.354746113356"
86,"a","kn","12-16.08.2019",2019,2,8,"Knautia arvensis","23.587177152171702"
86,"a","or","12-16.08.2019",2019,2,8,"Origanum vulgare","6.7345294529154103"
86,"a","po","12-16.08.2019",2019,2,8,"Poa trivialis","2.42599083098448"
86,"a","ru","12-16.08.2019",2019,2,8,"Rumex acetosa","22.978551621557401"
86,"b","ar","12-16.08.2019",2019,2,8,"Arrhenaterum elatius","18.702555743398801"
86,"b","ca","12-16.08.2019",2019,2,8,"Cardamine pratensis","NA"
86,"b","fe","12-16.08.2019",2019,2,8,"Festuca rubra","67.995302192289003"
86,"b","ho","12-16.08.2019",2019,2,8,"Holcus lanatus","172.72608432034099"
86,"b","kn","12-16.08.2019",2019,2,8,"Knautia arvensis","10.5515475593511"
86,"b","or","12-16.08.2019",2019,2,8,"Origanum vulgare","15.6921061361684"
86,"b","po","12-16.08.2019",2019,2,8,"Poa trivialis","1.6406990127852401"
86,"b","ru","12-16.08.2019",2019,2,8,"Rumex acetosa","41.812505035666703"
86,"c","ar","12-16.08.2019",2019,2,8,"Arrhenaterum elatius","18.984188308848299"
86,"c","ca","12-16.08.2019",2019,2,8,"Cardamine pratensis","NA"
86,"c","fe","12-16.08.2019",2019,2,8,"Festuca rubra","53.000437343428501"
86,"c","ho","12-16.08.2019",2019,2,8,"Holcus lanatus","164.94543443390501"
86,"c","kn","12-16.08.2019",2019,2,8,"Knautia arvensis","12.1477590874219"
86,"c","or","12-16.08.2019",2019,2,8,"Origanum vulgare","8.8076046661361005"
86,"c","po","12-16.08.2019",2019,2,8,"Poa trivialis","1.44529627383078"
86,"c","ru","12-16.08.2019",2019,2,8,"Rumex acetosa","32.359679886429603"
86,"d","ar","12-16.08.2019",2019,2,8,"Arrhenaterum elatius","41.4022243381255"
86,"d","ca","12-16.08.2019",2019,2,8,"Cardamine pratensis","NA"
86,"d","fe","12-16.08.2019",2019,2,8,"Festuca rubra","57.811898373792097"
86,"d","ho","12-16.08.2019",2019,2,8,"Holcus lanatus","91.709727980726399"
86,"d","kn","12-16.08.2019",2019,2,8,"Knautia arvensis","2.99677360358237"
86,"d","or","12-16.08.2019",2019,2,8,"Origanum vulgare","43.312216115431902"
86,"d","po","12-16.08.2019",2019,2,8,"Poa trivialis","NA"
86,"d","ru","12-16.08.2019",2019,2,8,"Rumex acetosa","21.847159588341601"
87,"a","an","12-16.08.2019",2019,2,12,"Anthoxanthum odoratum","54.588567375509399"
87,"a","ar","12-16.08.2019",2019,2,12,"Arrhenaterum elatius","103.540596270523"
87,"a","ca","12-16.08.2019",2019,2,12,"Cardamine pratensis","NA"
87,"a","fe","12-16.08.2019",2019,2,12,"Festuca rubra","27.301954270696399"
87,"a","ho","12-16.08.2019",2019,2,12,"Holcus lanatus","126.052672201742"
87,"a","kn","12-16.08.2019",2019,2,12,"Knautia arvensis","3.9715706243576698"
87,"a","lu","12-16.08.2019",2019,2,12,"Luzula campestris","3.0455908414588602"
87,"a","or","12-16.08.2019",2019,2,12,"Origanum vulgare","NA"
87,"a","po","12-16.08.2019",2019,2,12,"Poa trivialis","NA"
87,"a","ru","12-16.08.2019",2019,2,12,"Rumex acetosa","19.586531581934501"
87,"a","tr","12-16.08.2019",2019,2,12,"Tragopogon pratensis","42.417316833778997"
87,"a","ve","12-16.08.2019",2019,2,12,"Veronica chamaedrys","NA"
87,"b","an","12-16.08.2019",2019,2,12,"Anthoxanthum odoratum","54.255355725411299"
87,"b","ar","12-16.08.2019",2019,2,12,"Arrhenaterum elatius","21.290600435298401"
87,"b","ca","12-16.08.2019",2019,2,12,"Cardamine pratensis","NA"
87,"b","fe","12-16.08.2019",2019,2,12,"Festuca rubra","103.713894921863"
87,"b","ho","12-16.08.2019",2019,2,12,"Holcus lanatus","166.40334491515799"
87,"b","kn","12-16.08.2019",2019,2,12,"Knautia arvensis","3.1195963154365902"
87,"b","lu","12-16.08.2019",2019,2,12,"Luzula campestris","2.3969105121460599"
87,"b","or","12-16.08.2019",2019,2,12,"Origanum vulgare","3.4095361287327899"
87,"b","po","12-16.08.2019",2019,2,12,"Poa trivialis","NA"
87,"b","ru","12-16.08.2019",2019,2,12,"Rumex acetosa","7.5985173118778704"
87,"b","tr","12-16.08.2019",2019,2,12,"Tragopogon pratensis","56.808557066377901"
87,"b","ve","12-16.08.2019",2019,2,12,"Veronica chamaedrys","6.0492866676981798"
87,"c","an","12-16.08.2019",2019,2,12,"Anthoxanthum odoratum","53.291552553437498"
87,"c","ar","12-16.08.2019",2019,2,12,"Arrhenaterum elatius","37.5399920973774"
87,"c","ca","12-16.08.2019",2019,2,12,"Cardamine pratensis","NA"
87,"c","fe","12-16.08.2019",2019,2,12,"Festuca rubra","49.497628690980797"
87,"c","ho","12-16.08.2019",2019,2,12,"Holcus lanatus","127.776608139266"
87,"c","kn","12-16.08.2019",2019,2,12,"Knautia arvensis","2.1254359235668798"
87,"c","lu","12-16.08.2019",2019,2,12,"Luzula campestris","2.55871440759798"
87,"c","or","12-16.08.2019",2019,2,12,"Origanum vulgare","5.6468855633882598"
87,"c","po","12-16.08.2019",2019,2,12,"Poa trivialis","1.7813618333068899"
87,"c","ru","12-16.08.2019",2019,2,12,"Rumex acetosa","25.301998837636301"
87,"c","tr","12-16.08.2019",2019,2,12,"Tragopogon pratensis","66.037316434027701"
87,"c","ve","12-16.08.2019",2019,2,12,"Veronica chamaedrys","2.1849055194142899"
87,"d","an","12-16.08.2019",2019,2,12,"Anthoxanthum odoratum","37.398180032504399"
87,"d","ar","12-16.08.2019",2019,2,12,"Arrhenaterum elatius","127.933901025811"
87,"d","ca","12-16.08.2019",2019,2,12,"Cardamine pratensis","NA"
87,"d","fe","12-16.08.2019",2019,2,12,"Festuca rubra","123.90831142023301"
87,"d","ho","12-16.08.2019",2019,2,12,"Holcus lanatus","49.702573811229698"
87,"d","kn","12-16.08.2019",2019,2,12,"Knautia arvensis","3.4628632542858599"
87,"d","lu","12-16.08.2019",2019,2,12,"Luzula campestris","NA"
87,"d","or","12-16.08.2019",2019,2,12,"Origanum vulgare","4.6515713891267501"
87,"d","po","12-16.08.2019",2019,2,12,"Poa trivialis","NA"
87,"d","ru","12-16.08.2019",2019,2,12,"Rumex acetosa","33.170257127378797"
87,"d","tr","12-16.08.2019",2019,2,12,"Tragopogon pratensis","36.681582929940802"
87,"d","ve","12-16.08.2019",2019,2,12,"Veronica chamaedrys","3.93075900948919"
88,"a","an","12-16.08.2019",2019,2,12,"Anthoxanthum odoratum","12.217084909583001"
88,"a","ar","12-16.08.2019",2019,2,12,"Arrhenaterum elatius","71.8381681716549"
88,"a","ca","12-16.08.2019",2019,2,12,"Cardamine pratensis","NA"
88,"a","fe","12-16.08.2019",2019,2,12,"Festuca rubra","48.094588059467299"
88,"a","ho","12-16.08.2019",2019,2,12,"Holcus lanatus","143.55981358804399"
88,"a","kn","12-16.08.2019",2019,2,12,"Knautia arvensis","4.8330335150825698"
88,"a","lu","12-16.08.2019",2019,2,12,"Luzula campestris","1.4481612677990101"
88,"a","or","12-16.08.2019",2019,2,12,"Origanum vulgare","4.0373205507394196"
88,"a","po","12-16.08.2019",2019,2,12,"Poa trivialis","1.01938329737575"
88,"a","ru","12-16.08.2019",2019,2,12,"Rumex acetosa","19.399446961911099"
88,"a","tr","12-16.08.2019",2019,2,12,"Tragopogon pratensis","65.006864833483704"
88,"a","ve","12-16.08.2019",2019,2,12,"Veronica chamaedrys","2.56133484485937"
88,"b","an","12-16.08.2019",2019,2,12,"Anthoxanthum odoratum","41.573688459580701"
88,"b","ar","12-16.08.2019",2019,2,12,"Arrhenaterum elatius","174.37084582075599"
88,"b","ca","12-16.08.2019",2019,2,12,"Cardamine pratensis","NA"
88,"b","fe","12-16.08.2019",2019,2,12,"Festuca rubra","45.349004495898299"
88,"b","ho","12-16.08.2019",2019,2,12,"Holcus lanatus","154.27601938515801"
88,"b","kn","12-16.08.2019",2019,2,12,"Knautia arvensis","4.6853731642932397"
88,"b","lu","12-16.08.2019",2019,2,12,"Luzula campestris","1.82478127774424"
88,"b","or","12-16.08.2019",2019,2,12,"Origanum vulgare","5.8412518626371703"
88,"b","po","12-16.08.2019",2019,2,12,"Poa trivialis","2.1033563597192102"
88,"b","ru","12-16.08.2019",2019,2,12,"Rumex acetosa","20.418613577660199"
88,"b","tr","12-16.08.2019",2019,2,12,"Tragopogon pratensis","11.9657308663897"
88,"b","ve","12-16.08.2019",2019,2,12,"Veronica chamaedrys","2.1449347301632402"
88,"c","an","12-16.08.2019",2019,2,12,"Anthoxanthum odoratum","40.093107748238999"
88,"c","ar","12-16.08.2019",2019,2,12,"Arrhenaterum elatius","42.133537580619802"
88,"c","ca","12-16.08.2019",2019,2,12,"Cardamine pratensis","NA"
88,"c","fe","12-16.08.2019",2019,2,12,"Festuca rubra","84.839523618757994"
88,"c","ho","12-16.08.2019",2019,2,12,"Holcus lanatus","70.400853134777094"
88,"c","kn","12-16.08.2019",2019,2,12,"Knautia arvensis","5.1522419589953303"
88,"c","lu","12-16.08.2019",2019,2,12,"Luzula campestris","1.7024430671350901"
88,"c","or","12-16.08.2019",2019,2,12,"Origanum vulgare","2.2241199727334702"
88,"c","po","12-16.08.2019",2019,2,12,"Poa trivialis","1.59726627165155"
88,"c","ru","12-16.08.2019",2019,2,12,"Rumex acetosa","2.98559997203433"
88,"c","tr","12-16.08.2019",2019,2,12,"Tragopogon pratensis","14.5971181934176"
88,"c","ve","12-16.08.2019",2019,2,12,"Veronica chamaedrys","1.55098848163879"
88,"d","an","12-16.08.2019",2019,2,12,"Anthoxanthum odoratum","41.4935642421107"
88,"d","ar","12-16.08.2019",2019,2,12,"Arrhenaterum elatius","17.259355833764399"
88,"d","ca","12-16.08.2019",2019,2,12,"Cardamine pratensis","NA"
88,"d","fe","12-16.08.2019",2019,2,12,"Festuca rubra","91.124007656492495"
88,"d","ho","12-16.08.2019",2019,2,12,"Holcus lanatus","81.712824045525096"
88,"d","kn","12-16.08.2019",2019,2,12,"Knautia arvensis","2.2586777168477301"
88,"d","lu","12-16.08.2019",2019,2,12,"Luzula campestris","2.2792082221072598"
88,"d","or","12-16.08.2019",2019,2,12,"Origanum vulgare","3.9257547439213698"
88,"d","po","12-16.08.2019",2019,2,12,"Poa trivialis","2.3366936368339402"
88,"d","ru","12-16.08.2019",2019,2,12,"Rumex acetosa","4.8989006932229699"
88,"d","tr","12-16.08.2019",2019,2,12,"Tragopogon pratensis","10.8034740058631"
88,"d","ve","12-16.08.2019",2019,2,12,"Veronica chamaedrys","1.42513920331092"
9,"a","fe","12-16.08.2019",2019,1,4,"Festuca rubra","541.39749189289205"
9,"a","kn","12-16.08.2019",2019,1,4,"Knautia arvensis","48.4168616380706"
9,"a","lu","12-16.08.2019",2019,1,4,"Luzula campestris","3.6913365212967699"
9,"a","ru","12-16.08.2019",2019,1,4,"Rumex acetosa","25.456709947740801"
9,"b","fe","12-16.08.2019",2019,1,4,"Festuca rubra","523.93920000000003"
9,"b","kn","12-16.08.2019",2019,1,4,"Knautia arvensis","36.555199999999999"
9,"b","lu","12-16.08.2019",2019,1,4,"Luzula campestris","4.7792000000000003"
9,"b","ru","12-16.08.2019",2019,1,4,"Rumex acetosa","0.76719999999999899"
9,"c","fe","12-16.08.2019",2019,1,4,"Festuca rubra","610.27679999999998"
9,"c","kn","12-16.08.2019",2019,1,4,"Knautia arvensis","57.421599999999998"
9,"c","lu","12-16.08.2019",2019,1,4,"Luzula campestris","6.2751999999999999"
9,"c","ru","12-16.08.2019",2019,1,4,"Rumex acetosa","9.8472000000000008"
9,"d","fe","12-16.08.2019",2019,1,4,"Festuca rubra","432.21280000000002"
9,"d","kn","12-16.08.2019",2019,1,4,"Knautia arvensis","33.475200000000001"
9,"d","lu","12-16.08.2019",2019,1,4,"Luzula campestris","2.4552"
9,"d","ru","12-16.08.2019",2019,1,4,"Rumex acetosa","13.559200000000001"
1,"a","po","20-31.07.2020",2020,1,8,"Poa trivialis","NA"
1,"a","ve","20-31.07.2020",2020,1,8,"Veronica chamaedrys","6.9151828326084699"
1,"a","ar","20-31.07.2020",2020,1,8,"Arrhenaterum elatius","9.7945008949858803"
1,"a","or","20-31.07.2020",2020,1,8,"Origanum vulgare","4.8001803124216904"
1,"a","lu","20-31.07.2020",2020,1,8,"Luzula campestris","0.29167303179453102"
1,"a","tr","20-31.07.2020",2020,1,8,"Tragopogon pratensis","41.0381838648144"
1,"a","an","20-31.07.2020",2020,1,8,"Anthoxanthum odoratum","14.853879071375101"
1,"b","po","20-31.07.2020",2020,1,8,"Poa trivialis","NA"
1,"b","or","20-31.07.2020",2020,1,8,"Origanum vulgare","6.3083999999999998"
1,"b","lu","20-31.07.2020",2020,1,8,"Luzula campestris","0.34439999999999998"
1,"b","ar","20-31.07.2020",2020,1,8,"Arrhenaterum elatius","43.9084"
1,"b","ve","20-31.07.2020",2020,1,8,"Veronica chamaedrys","3.1044"
1,"b","an","20-31.07.2020",2020,1,8,"Anthoxanthum odoratum","23.380400000000002"
1,"b","tr","20-31.07.2020",2020,1,8,"Tragopogon pratensis","28.156400000000001"
1,"c","ve","20-31.07.2020",2020,1,8,"Veronica chamaedrys","1.6116951368852801"
1,"c","tr","20-31.07.2020",2020,1,8,"Tragopogon pratensis","12.0343300864198"
1,"c","lu","20-31.07.2020",2020,1,8,"Luzula campestris","0.25117405567918599"
1,"c","or","20-31.07.2020",2020,1,8,"Origanum vulgare","40.231955655721798"
1,"c","ar","20-31.07.2020",2020,1,8,"Arrhenaterum elatius","56.746641241409002"
1,"c","an","20-31.07.2020",2020,1,8,"Anthoxanthum odoratum","25.924203823884898"
1,"c","po","20-31.07.2020",2020,1,8,"Poa trivialis","NA"
1,"d","po","20-31.07.2020",2020,1,8,"Poa trivialis","NA"
1,"d","ve","20-31.07.2020",2020,1,8,"Veronica chamaedrys","13.244729725490201"
1,"d","or","20-31.07.2020",2020,1,8,"Origanum vulgare","19.743703717647101"
1,"d","lu","20-31.07.2020",2020,1,8,"Luzula campestris","1.74429885490196"
1,"d","tr","20-31.07.2020",2020,1,8,"Tragopogon pratensis","8.1765311372548997"
1,"d","an","20-31.07.2020",2020,1,8,"Anthoxanthum odoratum","24.625260298039201"
1,"d","ar","20-31.07.2020",2020,1,8,"Arrhenaterum elatius","45.302676266666701"
2,"a","po","20-31.07.2020",2020,1,12,"Poa trivialis","NA"
2,"a","ar","20-31.07.2020",2020,1,12,"Arrhenaterum elatius","14.7227026408165"
2,"a","tr","20-31.07.2020",2020,1,12,"Tragopogon pratensis","3.8615654605863199"
2,"a","an","20-31.07.2020",2020,1,12,"Anthoxanthum odoratum","13.4567360836534"
2,"a","fe","20-31.07.2020",2020,1,12,"Festuca rubra","35.998509145583697"
2,"a","ru","20-31.07.2020",2020,1,12,"Rumex acetosa","0.42004656646397698"
2,"a","kn","20-31.07.2020",2020,1,12,"Knautia arvensis","5.9224516287625004"
2,"a","ho","20-31.07.2020",2020,1,12,"Holcus lanatus","1.1647027014495099"
2,"a","ve","20-31.07.2020",2020,1,12,"Veronica chamaedrys","1.9214343413267101"
2,"a","or","20-31.07.2020",2020,1,12,"Origanum vulgare","1.7322514313574"
2,"a","lu","20-31.07.2020",2020,1,12,"Luzula campestris","NA"
2,"b","po","20-31.07.2020",2020,1,12,"Poa trivialis","NA"
2,"b","ve","20-31.07.2020",2020,1,12,"Veronica chamaedrys","4.8722047903701996E-3"
2,"b","or","20-31.07.2020",2020,1,12,"Origanum vulgare","14.339140191702599"
2,"b","lu","20-31.07.2020",2020,1,12,"Luzula campestris","0.53695500109753502"
2,"b","ho","20-31.07.2020",2020,1,12,"Holcus lanatus","5.54717231287042"
2,"b","tr","20-31.07.2020",2020,1,12,"Tragopogon pratensis","11.55300973147"
2,"b","ru","20-31.07.2020",2020,1,12,"Rumex acetosa","7.1261725323772396E-2"
2,"b","kn","20-31.07.2020",2020,1,12,"Knautia arvensis","3.4033774054291399"
2,"b","ar","20-31.07.2020",2020,1,12,"Arrhenaterum elatius","23.941544423522"
2,"b","an","20-31.07.2020",2020,1,12,"Anthoxanthum odoratum","18.5679552399009"
2,"b","fe","20-31.07.2020",2020,1,12,"Festuca rubra","20.919530965098399"
2,"c","po","20-31.07.2020",2020,1,12,"Poa trivialis","NA"
2,"c","ve","20-31.07.2020",2020,1,12,"Veronica chamaedrys","2.9122169435553"
2,"c","kn","20-31.07.2020",2020,1,12,"Knautia arvensis","2.2389069001736801"
2,"c","ar","20-31.07.2020",2020,1,12,"Arrhenaterum elatius","14.8808941950064"
2,"c","ru","20-31.07.2020",2020,1,12,"Rumex acetosa","7.6374106408584197"
2,"c","lu","20-31.07.2020",2020,1,12,"Luzula campestris","4.8722047903701996E-3"
2,"c","fe","20-31.07.2020",2020,1,12,"Festuca rubra","22.257857297144898"
2,"c","ho","20-31.07.2020",2020,1,12,"Holcus lanatus","0.66785013228324197"
2,"c","an","20-31.07.2020",2020,1,12,"Anthoxanthum odoratum","9.3950403392745905"
2,"c","or","20-31.07.2020",2020,1,12,"Origanum vulgare","7.3849193745903099"
2,"c","tr","20-31.07.2020",2020,1,12,"Tragopogon pratensis","42.789805822406898"
2,"d","po","20-31.07.2020",2020,1,12,"Poa trivialis","NA"
2,"d","fe","20-31.07.2020",2020,1,12,"Festuca rubra","10.0979164870982"
2,"d","kn","20-31.07.2020",2020,1,12,"Knautia arvensis","13.0903412102007"
2,"d","ho","20-31.07.2020",2020,1,12,"Holcus lanatus","0.96821317639957605"
2,"d","tr","20-31.07.2020",2020,1,12,"Tragopogon pratensis","10.330571492379701"
2,"d","or","20-31.07.2020",2020,1,12,"Origanum vulgare","5.9983748423117502"
2,"d","lu","20-31.07.2020",2020,1,12,"Luzula campestris","0.11380772596951901"
2,"d","ru","20-31.07.2020",2020,1,12,"Rumex acetosa","1.23696982043157"
2,"d","ar","20-31.07.2020",2020,1,12,"Arrhenaterum elatius","37.158100377244601"
2,"d","an","20-31.07.2020",2020,1,12,"Anthoxanthum odoratum","11.8508516130979"
2,"d","ve","20-31.07.2020",2020,1,12,"Veronica chamaedrys","0.627253254866456"
3,"a","po","20-31.07.2020",2020,1,12,"Poa trivialis","NA"
3,"a","ho","20-31.07.2020",2020,1,12,"Holcus lanatus","4.8722047903701996E-3"
3,"a","ru","20-31.07.2020",2020,1,12,"Rumex acetosa","0.25430092157807499"
3,"a","kn","20-31.07.2020",2020,1,12,"Knautia arvensis","0.60233832098497297"
3,"a","or","20-31.07.2020",2020,1,12,"Origanum vulgare","4.8722047903701996E-3"
3,"a","lu","20-31.07.2020",2020,1,12,"Luzula campestris","0.150289744743834"
3,"a","ve","20-31.07.2020",2020,1,12,"Veronica chamaedrys","3.8277708153110303E-2"
3,"a","an","20-31.07.2020",2020,1,12,"Anthoxanthum odoratum","24.462134127256"
3,"a","tr","20-31.07.2020",2020,1,12,"Tragopogon pratensis","6.3501891736654796"
3,"a","fe","20-31.07.2020",2020,1,12,"Festuca rubra","9.2865047042937796"
3,"a","ar","20-31.07.2020",2020,1,12,"Arrhenaterum elatius","10.4530313769305"
3,"b","po","20-31.07.2020",2020,1,12,"Poa trivialis","NA"
3,"b","tr","20-31.07.2020",2020,1,12,"Tragopogon pratensis","10.7666994687388"
3,"b","ru","20-31.07.2020",2020,1,12,"Rumex acetosa","0.264437118641769"
3,"b","an","20-31.07.2020",2020,1,12,"Anthoxanthum odoratum","8.2051051919467994"
3,"b","fe","20-31.07.2020",2020,1,12,"Festuca rubra","6.6811511860923503"
3,"b","kn","20-31.07.2020",2020,1,12,"Knautia arvensis","0.58887771755781104"
3,"b","ho","20-31.07.2020",2020,1,12,"Holcus lanatus","0.464709093281304"
3,"b","lu","20-31.07.2020",2020,1,12,"Luzula campestris","0.58086683857223098"
3,"b","ar","20-31.07.2020",2020,1,12,"Arrhenaterum elatius","19.5793533811689"
3,"b","ve","20-31.07.2020",2020,1,12,"Veronica chamaedrys","NA"
3,"b","or","20-31.07.2020",2020,1,12,"Origanum vulgare","NA"
3,"c","ve","20-31.07.2020",2020,1,12,"Veronica chamaedrys","NA"
3,"c","po","20-31.07.2020",2020,1,12,"Poa trivialis","NA"
3,"c","ar","20-31.07.2020",2020,1,12,"Arrhenaterum elatius","8.8378880720553905"
3,"c","an","20-31.07.2020",2020,1,12,"Anthoxanthum odoratum","5.9567330710763802"
3,"c","ru","20-31.07.2020",2020,1,12,"Rumex acetosa","0.93021301197956396"
3,"c","lu","20-31.07.2020",2020,1,12,"Luzula campestris","0.80206981968350999"
3,"c","ho","20-31.07.2020",2020,1,12,"Holcus lanatus","0.83927268196300997"
3,"c","kn","20-31.07.2020",2020,1,12,"Knautia arvensis","13.711463030669799"
3,"c","fe","20-31.07.2020",2020,1,12,"Festuca rubra","2.4555303654390399"
3,"c","tr","20-31.07.2020",2020,1,12,"Tragopogon pratensis","21.6736299471333"
3,"c","or","20-31.07.2020",2020,1,12,"Origanum vulgare","NA"
3,"d","po","20-31.07.2020",2020,1,12,"Poa trivialis","4.8722047903701996E-3"
3,"d","ru","20-31.07.2020",2020,1,12,"Rumex acetosa","1.79580717389708"
3,"d","tr","20-31.07.2020",2020,1,12,"Tragopogon pratensis","3.27268318787586"
3,"d","kn","20-31.07.2020",2020,1,12,"Knautia arvensis","3.1886333334217798"
3,"d","ho","20-31.07.2020",2020,1,12,"Holcus lanatus","2.7723864351730199"
3,"d","ve","20-31.07.2020",2020,1,12,"Veronica chamaedrys","6.2779222534452103E-2"
3,"d","lu","20-31.07.2020",2020,1,12,"Luzula campestris","4.8722047903701996E-3"
3,"d","ar","20-31.07.2020",2020,1,12,"Arrhenaterum elatius","23.420519091211901"
3,"d","an","20-31.07.2020",2020,1,12,"Anthoxanthum odoratum","6.8862668638497899"
3,"d","or","20-31.07.2020",2020,1,12,"Origanum vulgare","50.250010654439201"
3,"d","fe","20-31.07.2020",2020,1,12,"Festuca rubra","19.287645223165999"
4,"a","ho","20-31.07.2020",2020,1,8,"Holcus lanatus","4.6604000000000001"
4,"a","an","20-31.07.2020",2020,1,8,"Anthoxanthum odoratum","11.235268531999999"
4,"a","kn","20-31.07.2020",2020,1,8,"Knautia arvensis","13.0844"
4,"a","lu","20-31.07.2020",2020,1,8,"Luzula campestris","0.88840000000000097"
4,"a","ve","20-31.07.2020",2020,1,8,"Veronica chamaedrys","5.4443999999999999"
4,"a","ar","20-31.07.2020",2020,1,8,"Arrhenaterum elatius","7.1779314679999997"
4,"a","or","20-31.07.2020",2020,1,8,"Origanum vulgare","78.927599999999998"
4,"b","ve","20-31.07.2020",2020,1,8,"Veronica chamaedrys","3.1760694970807601"
4,"b","ar","20-31.07.2020",2020,1,8,"Arrhenaterum elatius","7.8671628215698499"
4,"b","or","20-31.07.2020",2020,1,8,"Origanum vulgare","50.140887523645901"
4,"b","ho","20-31.07.2020",2020,1,8,"Holcus lanatus","17.9301491584527"
4,"b","lu","20-31.07.2020",2020,1,8,"Luzula campestris","1.41839216428774"
4,"b","an","20-31.07.2020",2020,1,8,"Anthoxanthum odoratum","14.6808317053503"
4,"b","kn","20-31.07.2020",2020,1,8,"Knautia arvensis","17.8861071296128"
4,"c","ve","20-31.07.2020",2020,1,8,"Veronica chamaedrys","6.6497370189097103"
4,"c","lu","20-31.07.2020",2020,1,8,"Luzula campestris","0.86685160821308604"
4,"c","kn","20-31.07.2020",2020,1,8,"Knautia arvensis","39.585583631307102"
4,"c","an","20-31.07.2020",2020,1,8,"Anthoxanthum odoratum","7.1164654071462996"
4,"c","or","20-31.07.2020",2020,1,8,"Origanum vulgare","77.985866379259306"
4,"c","ho","20-31.07.2020",2020,1,8,"Holcus lanatus","7.9941174549235399"
4,"c","ar","20-31.07.2020",2020,1,8,"Arrhenaterum elatius","24.1765785002409"
4,"d","lu","20-31.07.2020",2020,1,8,"Luzula campestris","4.8722047903701996E-3"
4,"d","ve","20-31.07.2020",2020,1,8,"Veronica chamaedrys","0.79601781850045605"
4,"d","kn","20-31.07.2020",2020,1,8,"Knautia arvensis","21.997507829167901"
4,"d","or","20-31.07.2020",2020,1,8,"Origanum vulgare","58.653288604846097"
4,"d","an","20-31.07.2020",2020,1,8,"Anthoxanthum odoratum","2.6025964644925299"
4,"d","ar","20-31.07.2020",2020,1,8,"Arrhenaterum elatius","22.827858739713498"
4,"d","ho","20-31.07.2020",2020,1,8,"Holcus lanatus","4.7085589187747603"
5,"a","ru","20-31.07.2020",2020,1,1,"Rumex acetosa","0.128"
5,"b","ru","20-31.07.2020",2020,1,1,"Rumex acetosa","5.9043999999999999"
5,"c","ru","20-31.07.2020",2020,1,1,"Rumex acetosa","1.6803999999999999"
5,"d","ru","20-31.07.2020",2020,1,1,"Rumex acetosa","6.7039999999999997"
6,"a","ho","20-31.07.2020",2020,1,8,"Holcus lanatus","0.56601444801270495"
6,"a","lu","20-31.07.2020",2020,1,8,"Luzula campestris","0.20954683518077"
6,"a","ve","20-31.07.2020",2020,1,8,"Veronica chamaedrys","6.9864822473151698"
6,"a","or","20-31.07.2020",2020,1,8,"Origanum vulgare","15.3513188438827"
6,"a","fe","20-31.07.2020",2020,1,8,"Festuca rubra","12.298658848717199"
6,"a","tr","20-31.07.2020",2020,1,8,"Tragopogon pratensis","19.521178776891499"
6,"a","po","20-31.07.2020",2020,1,8,"Poa trivialis","NA"
6,"b","or","20-31.07.2020",2020,1,8,"Origanum vulgare","1.0589683090214701"
6,"b","po","20-31.07.2020",2020,1,8,"Poa trivialis","0.50497429412132899"
